airport,le_ident,he_ident,lat,lon,true_bearing_deg,declination_2026_deg,residual_2026_deg,residual_1976_deg,went_wrong_year
DAOL,08,26,35.54245,-0.53227,75.726,1.328,-5.601,0.653,2021.57
DAON,07,25,35.01335,-1.4572,69.81,1.103,-1.293,5.034,
DAOO,07L,25R,35.62279,-0.62411,67.311,1.31,-3.999,2.272,
DAOO,07R,25L,35.6194,-0.62557,67.376,1.31,-3.934,2.337,
DAOR,06,24,31.6461,-2.27851,60.031,0.768,-0.737,5.47,
DAOR,18,36,31.64535,-2.26122,179.964,0.772,-0.808,5.396,
DAOS,10,28,35.1718,-0.59328,97.732,1.301,-3.569,2.667,
DAOV,08,26,35.20775,0.14714,79.853,1.462,-1.609,4.54,
DAOY,04,22,33.7219,1.09249,42.522,1.589,0.933,6.871,
DATG,08,26,19.56049,5.74956,82.288,1.138,1.15,6.023,
DATM,08,26,21.37819,0.92881,78.055,0.529,-2.474,2.918,
DAUA,04,22,27.83765,-0.18639,39.585,0.948,-1.363,4.395,
DAUB,13,31,34.7934,5.73831,129.6,2.494,-2.894,2.528,
DAUE,10,28,30.5686,2.86695,102.09,1.723,0.367,5.904,
DAUE,18,36,30.58595,2.86153,179.484,1.723,-2.239,3.3,
DAUG,12,30,32.37645,3.80835,122.316,2.012,0.303,5.826,
DAUG,18,36,32.39415,3.79527,182.486,2.011,0.474,6.0,
DAUH,18,36,31.6729,6.14046,184.227,2.345,1.882,7.084,
DAUI,05,23,27.251,2.51202,50.984,1.396,-0.413,5.002,
DAUK,01,19,33.07335,6.08958,8.464,2.438,-3.974,1.307,
DAUL,16L,34R,33.76475,2.92939,156.916,1.942,-5.026,0.688,2026.36
DAUL,16R,34L,33.764,2.9273,156.971,1.941,-4.971,0.743,
DAUO,02,20,33.5041,6.77923,17.945,2.577,-4.632,0.587,
DAUO,13,31,33.51875,6.77431,130.188,2.577,-2.389,2.832,
DAUT,06,24,29.2367,0.27597,56.489,1.147,-4.658,1.117,
DAUU,01,19,31.91875,5.40902,15.955,2.247,3.708,9.01,
DAUU,18,36,31.91615,5.41676,178.949,2.248,-3.299,2.002,
DAUZ,05,23,28.05435,9.64626,46.9,2.552,-5.652,-0.982,2018.76
DAUZ,14,32,28.06085,9.63561,145.115,2.551,2.564,7.235,
DBBB,06,24,6.35719,2.38444,53.087,-1.503,-5.41,0.277,2022.58
DE-0047,06,24,48.61503,8.75567,65.533,3.722,1.811,7.968,
DE-0047,07,25,48.61579,8.76003,71.68,3.723,-2.043,4.114,
DE-0062,13,31,47.96296,11.99562,134.704,4.424,0.279,5.911,
DE-0075,04,22,47.65837,11.23467,40.487,4.237,-3.749,1.952,
DE-0081,08,26,47.5827,10.6875,82.825,4.112,-1.287,4.481,
DE-0114,10,28,48.38552,9.07627,101.93,3.788,-1.858,4.227,
DE-0114,10L,28R,48.38571,9.07956,103.382,3.789,-0.407,5.677,
DE-0118,08L,26R,52.66941,10.09302,88.841,4.281,4.56,11.077,
DE-0118,08R,26L,52.66875,10.08344,82.528,4.278,-1.75,4.769,
DE-0179,12,30,51.82205,6.27435,128.143,3.15,4.992,11.92,
DE-0202,06,24,48.48545,8.77805,58.745,3.722,-4.977,1.162,
DE-0210,08,26,51.10107,6.3936,82.77,3.175,-0.405,6.405,
DE-0215,05,23,49.41198,8.35014,45.42,3.654,-8.235,-1.923,2003.34
DE-0238,05,23,48.10696,8.76091,51.498,3.701,-2.204,3.893,
DE-0238,05G,23G,48.10764,8.76418,48.137,3.702,-5.565,0.531,2022.37
DE-0247,08,26,48.45828,9.29767,79.716,3.844,-4.128,1.935,
DE-0247,08G,26G,48.45923,9.30085,79.471,3.845,-4.374,1.688,
DE-0247,08L,26R,48.45805,9.29186,79.418,3.843,-4.425,1.638,
DE-0279,13,31,48.76234,9.33393,122.619,3.868,-11.249,-5.155,1974.63
DE-0282,15,33,48.57046,9.73149,158.547,3.952,4.594,10.609,
DE-0282,16,34,48.57343,9.72924,160.916,3.952,-3.036,2.98,
DE-0304,13,31,48.28483,9.46571,132.715,3.875,-1.16,4.858,
DE-0309,09,27,48.52926,9.39751,87.421,3.871,-6.45,-0.393,2016.41
DE-0309,11,29,48.52948,9.39964,97.211,3.872,-16.661,-10.604,1926.75
DE-0311,07,25,47.70019,10.02067,75.837,3.971,1.866,7.74,
DE-0311,07G,25G,47.70123,10.02769,75.805,3.973,1.832,7.705,
DE-0311,07L,25R,47.70068,10.02229,77.69,3.971,3.719,9.593,
DE-0313,10,28,48.04465,9.03047,100.585,3.762,-3.177,2.875,
DE-0313,10G,28G,48.04403,9.03639,100.061,3.763,-3.702,2.348,
DE-0321,08,26,48.40926,9.44245,78.322,3.876,-5.554,0.482,2022.44
DE-0322,17L,35R,48.50277,8.47853,166.586,3.65,-7.065,-0.882,2012.31
DE-0322,17R,35L,48.50251,8.47821,166.574,3.65,-7.077,-0.894,2012.23
DE-0328,05,23,48.87431,8.21303,52.578,3.6,-1.022,5.243,
DE-0332,07,25,48.51328,9.33315,72.708,3.855,-1.148,4.916,
DE-0478,09,27,48.6095,9.47075,78.074,3.893,-15.819,-9.762,1931.34
DE-0478,13,31,48.60829,9.47573,130.458,3.894,-3.436,2.619,
DE-0533,09,27,48.40589,9.6218,90.147,3.918,-3.771,2.24,
DE-0877,06,24,53.427,11.78345,64.963,4.82,0.143,6.545,
DE-0878,07,25,52.4385,12.4582,72.69,4.916,-2.226,3.933,
DE-0879,09,27,53.0288,13.51625,89.994,5.264,-5.27,0.837,2024.71
DE-0880,07,25,53.5034,8.57427,68.131,3.88,-5.749,1.108,2021.93
DE-0880,16,34,53.50705,8.57289,163.397,3.88,-0.482,6.375,
DE-0881,10,28,50.1692,8.96159,99.786,3.842,-4.055,2.268,
DE-0882,10,28,53.53355,7.88866,101.628,3.672,-2.044,4.912,
DE-0883,07,25,48.0705,10.906,72.428,4.192,-1.764,4.029,
DE-0885,09,27,48.2056,11.26715,92.782,4.282,-1.5,4.259,
DE-0886,09,27,51.9228,8.30633,91.121,3.738,-2.616,4.04,
DFFD,04,22,12.35307,-1.51238,33.274,-1.242,-5.484,0.213,2022.03
DFOO,06,24,11.16005,-4.33097,52.796,-2.157,-5.047,1.007,2026.2
DGAA,03,21,5.60519,-0.16679,22.392,-2.304,-5.304,0.641,2023.86
DGLE,05,23,9.55719,-0.86321,44.503,-1.614,-3.882,1.862,
DGLW,03,21,10.08265,-2.50769,19.792,-1.908,-8.3,-2.408,1997.06
DGSI,02,20,6.71456,-1.59082,11.52,-2.412,-6.068,-0.081,2017.67
DGSN,07,25,7.36183,-2.32876,63.374,-2.454,-4.172,1.845,
DGTK,04,22,4.89605,-1.77476,29.734,-2.913,-7.353,-1.216,2007.4
DIAP,03,21,5.26138,-3.92629,22.403,-3.432,-4.165,2.141,
DIBK,03,21,7.7388,-5.07367,24.225,-3.123,-2.653,3.629,
DIDL,04,22,6.79281,-6.47318,27.942,-3.787,-8.271,-1.798,2000.56
DIKO,09,27,9.38718,-5.55666,79.991,-2.872,-7.137,-0.878,2009.51
DIMN,04,22,7.27207,-7.58736,24.537,-4.012,-11.45,-4.887,1976.87
DISP,03,21,4.74671,-6.66082,19.72,-4.432,-5.848,0.744,2020.52
DIYO,05,23,6.90317,-5.36558,42.091,-3.42,-4.489,1.865,
DN50,06,24,9.88465,6.81863,60.71,0.077,0.633,5.762,
DN51,06,24,7.45723,6.46113,56.964,-0.38,-2.657,2.696,
DN53,05,23,10.59895,7.44871,45.866,0.302,-4.437,0.609,
DN54,05,23,10.9201,11.50115,46.676,1.107,-4.431,0.446,
DN55,01,19,4.64218,7.94904,10.112,-0.535,0.646,6.256,
DN56,13,31,5.62533,5.19238,124.945,-0.992,-4.063,1.533,
DN57,04,22,13.0074,7.65779,36.594,0.665,-4.07,0.817,
DNAA,04,22,9.00679,7.26318,35.092,0.034,-4.942,0.236,
DNAK,03,21,7.24678,5.301,24.239,-0.667,-5.094,0.335,2025.56
DNBE,05,23,6.31658,5.599,45.743,-0.769,-3.488,2.017,
DNCA,03,21,4.97605,8.34729,26.932,-0.384,-2.685,2.874,
DNEN,08,26,6.47405,7.5616,80.134,-0.305,0.44,5.85,
DNGU,05,23,12.17165,6.69611,46.655,0.379,-3.724,1.262,
DNIB,05,23,7.36242,3.97834,40.19,-0.938,-8.872,-3.379,1989.44
DNIL,05,23,8.44011,4.49397,49.251,-0.632,-0.117,5.254,
DNIM,17,35,5.42715,7.20602,167.113,-0.565,-2.321,3.217,
DNJO,10,28,9.63982,8.86908,95.221,0.444,-5.224,-0.162,2023.77
DNKA,05,23,10.69585,7.32014,49.787,0.291,-0.505,4.54,
DNKN,05,23,12.04675,8.52978,44.765,0.699,-5.934,-1.035,2016.32
DNKN,06,24,12.0488,8.51993,61.142,0.697,0.445,5.344,
DNMA,05,23,11.8552,13.0813,46.643,1.497,-4.855,-0.088,
DNMK,05,23,7.70388,8.61394,51.839,0.115,1.724,6.972,
DNMM,18L,36R,6.58461,3.32914,180.0,-1.235,1.235,6.839,
DNMM,18R,36L,6.57015,3.31356,180.0,-1.242,1.242,6.848,
DNMN,05,23,9.65234,6.46235,45.327,-0.029,-4.644,0.521,
DNPO,03,21,5.01545,6.94953,28.248,-0.699,-1.053,4.542,
DNSO,08,26,12.9159,5.20689,76.78,0.209,-3.429,1.617,
DNYO,17,35,9.25768,12.43045,170.508,1.088,-0.58,4.422,
DNZA,05,23,11.1302,7.68572,49.477,0.421,-0.944,4.054,
DRRM,09,27,13.5025,7.12675,83.835,0.634,-6.799,-1.906,2007.48
DRRN,09L,27R,13.48545,2.18582,87.288,-0.278,-2.434,2.845,
DRRT,06,24,14.8757,5.26536,59.547,0.486,-0.939,4.031,
DRZA,07,25,16.96595,8.00016,68.157,1.201,-3.044,1.679,
DRZD,04,22,18.9687,12.86865,41.661,2.161,-0.499,3.912,
DRZF,09,27,13.3729,12.6267,88.586,1.576,-2.99,1.682,
DRZI,01,19,19.06836,8.41526,10.819,1.499,-0.68,3.983,
DRZR,05,23,13.77895,8.98376,53.238,0.993,2.245,7.026,
DT70,08,26,33.35025,10.444,77.724,3.105,-5.38,-0.602,2022.06
DTG,09,27,41.1326,-88.43865,88.195,-3.482,1.678,-3.122,
DTG,18,36,41.1341,-88.44325,177.613,-3.479,1.093,-3.707,
DTKA,09,27,36.9805,8.87531,93.089,3.138,-0.049,5.103,
DTMB,07,25,35.75785,10.754,73.56,3.334,0.226,5.08,
DTNH,09,27,36.0757,10.4386,90.379,3.312,-2.933,1.976,
DTTA,01,19,36.85315,10.2276,12.26,3.337,-1.076,3.899,
DTTA,11,29,36.84935,10.23245,112.662,3.337,-0.676,4.299,
DTTB,08,26,37.2422,9.78659,81.911,3.297,-1.386,3.666,
DTTB,11,29,37.24725,9.79893,110.898,3.3,-2.402,2.649,
DTTD,02,20,32.3061,10.3821,22.794,3.013,-0.218,4.524,
DTTF,05,23,34.4221,8.82251,48.559,2.953,-4.394,0.625,
DTTI,13,31,36.72135,9.94315,126.052,3.285,-7.232,-2.229,2004.75
DTTJ,09,27,33.87545,10.77715,88.145,3.192,-5.047,-0.283,2026.0
DTTR,11,29,31.70375,9.25436,115.007,2.807,2.2,7.042,
DTTX,15,33,34.71795,10.691,148.112,3.246,-5.134,-0.322,2024.91
DTTZ,09,27,33.9396,8.10106,89.99,2.811,-2.82,2.261,
DXNG,03,21,9.76733,1.09125,21.875,-1.128,-6.997,-1.453,2007.93
DXXX,04,22,6.16574,1.25414,38.586,-1.817,0.403,6.189,
DZ-0016,17,35,26.39359,5.3254,179.19,1.777,7.413,12.474,
E36,16,34,38.921,-120.865,180.0,12.82,7.18,3.143,2004.23
E53,7,25,43.84625,-83.0468,77.568,-7.757,15.325,12.405,
E55,13,31,38.8016,-123.5305,145.073,13.231,1.842,-2.135,
E68,06R,24L,33.08515,-112.1615,72.139,9.593,2.546,-0.938,
E70,16,34,29.6024,-97.99055,179.472,3.219,16.253,11.441,
E79,12,30,36.84015,-119.8695,133.264,12.217,1.047,-2.593,
EBAW,11,29,51.1901,4.46291,109.842,2.616,-2.774,4.319,
EBBE,04L,22R,50.75785,4.767,39.466,2.708,-3.242,3.751,
EBBE,04R,22L,50.75535,4.77048,38.55,2.709,-4.159,2.833,
EBBL,05L,23R,51.16845,5.46999,49.996,2.911,-2.915,4.035,
EBBL,05R,23L,51.16695,5.47185,49.99,2.912,-2.921,4.028,
EBBR,01,19,50.8999,4.49672,14.454,2.629,1.826,8.875,
EBBR,07L,25R,50.90575,4.47915,65.214,2.623,-7.409,-0.356,2011.8
EBBR,07R,25L,50.89395,4.50186,69.93,2.63,-2.7,4.348,
EBBX,06,24,49.88725,5.22886,58.455,2.84,-4.385,2.428,
EBCI,06,24,50.46086,4.45631,65.525,2.62,2.904,9.901,
EBCV,08,26,50.57675,3.83873,79.982,2.44,-2.458,4.64,
EBFN,02,20,51.09322,2.65773,12.1,2.075,-9.975,-2.643,1994.03
EBFN,11,29,51.09025,2.65294,108.171,2.073,-3.902,3.43,
EBFS,08L,26R,50.2436,4.64933,78.992,2.677,-3.685,3.256,
EBFS,08R,26L,50.2381,4.64825,79.739,2.677,-2.937,4.003,
EBKT,06,24,50.81865,3.20866,62.183,2.249,-0.066,7.152,
EBLG,04L,22R,50.6387,5.44188,45.25,2.901,2.348,9.23,
EBLG,04R,22L,50.6376,5.44438,44.891,2.902,1.988,8.869,
EBOS,08,26,51.2,2.87502,76.316,2.138,-5.822,1.495,2021.59
EBSL,06,24,50.9475,5.59055,59.516,2.945,-3.429,3.473,
EBST,06,24,50.7919,5.20167,57.459,2.833,-5.374,1.562,2024.18
EBSU,07,25,50.03495,5.44111,66.005,2.899,-6.894,-0.092,2014.7
EBTX,06,24,50.55108,5.85389,54.565,3.017,-8.452,-1.64,2003.38
EBUL,07,25,51.1451,3.47804,67.113,2.323,-5.21,2.015,2025.29
EBWE,07,25,51.39475,4.9602,68.278,2.762,-4.484,2.568,
EBZR,05,23,51.2691,4.76239,48.468,2.704,-4.236,2.826,
EBZW,03L,21R,51.01507,5.52567,32.588,2.927,-0.339,6.582,
EC-0003,09,27,-3.43516,-79.97785,91.025,-3.375,4.4,-3.014,
EC-0063,02,20,0.33842,-78.13645,25.509,-5.377,10.886,3.18,1988.13
EDAB,07,25,51.19355,14.51975,73.22,5.312,-2.093,3.61,
EDAB,07L,25R,51.1932,14.51275,73.177,5.311,-2.134,3.57,
EDAC,04,22,50.98269,12.5075,39.499,4.795,-5.296,0.647,2024.41
EDAD,09,27,51.8318,12.18405,91.289,4.788,-3.499,2.607,
EDAE,11,29,52.19735,14.5857,114.148,5.449,-1.301,4.539,
EDAH,10,28,53.87885,14.1514,105.383,5.541,-0.158,6.001,
EDAH,10L,28R,53.87837,14.15775,105.865,5.543,0.322,6.48,
EDAH,10R,28L,53.87885,14.1466,105.748,5.54,0.209,6.368,
EDAM,08,26,51.363,11.94085,80.985,4.684,-3.7,2.373,
EDAQ,11,29,51.552,12.05265,114.616,4.729,-0.113,5.971,
EDAU,12,30,51.2928,13.3578,122.099,5.037,-2.938,2.933,
EDAU,12R,30L,51.29701,13.34661,120.292,5.034,-4.743,1.131,
EDAV,10,28,52.82639,13.70123,99.969,5.291,-5.322,0.73,2024.32
EDAW,09L,27R,51.57748,12.49594,98.494,4.846,3.648,9.675,
EDAW,09R,27L,51.57678,12.49576,98.56,4.846,3.714,9.741,
EDAX,07,25,53.3064,12.75315,74.823,5.083,-0.259,5.993,
EDAY,05,23,52.58,13.9157,49.38,5.32,-5.94,0.045,2019.96
EDAY,05R,23L,52.57945,13.91655,49.609,5.32,-5.711,0.274,2021.56
EDBC,07,25,51.85595,11.418,77.459,4.588,2.872,9.086,
EDBC,07G,25G,51.85316,11.40459,77.443,4.584,2.859,9.075,
EDBE,10,28,52.43709,12.59306,100.868,4.953,-4.085,2.056,
EDBF,10,28,52.79348,12.76029,104.264,5.033,-0.769,5.403,
EDBJ,02,20,50.91515,11.7145,20.579,4.59,-4.011,2.03,
EDBJ,08,26,50.91505,11.7132,76.23,4.59,-8.359,-2.318,2001.92
EDBK,14,32,52.91865,12.4256,143.765,4.953,-1.188,5.048,
EDBK,14R,32L,52.9183,12.42481,143.728,4.953,-1.225,5.012,
EDBL,09,27,51.2461,11.6936,92.971,4.611,-1.64,4.449,
EDBM,09,27,52.07365,11.6265,88.103,4.661,-6.557,-0.34,2016.41
EDBM,09L,27R,52.07468,11.6269,88.115,4.661,-6.546,-0.328,2016.48
EDBN,09,27,53.60223,13.30606,88.107,5.27,-7.162,-0.937,2012.82
EDBO,08,26,51.8997,13.05277,83.623,5.021,-1.398,4.601,
EDBP,01,19,53.61592,11.56282,11.275,4.773,-3.498,2.965,
EDBP,11,29,53.61403,11.56291,121.72,4.773,6.947,13.409,
EDBQ,07,25,51.67137,13.96023,76.726,5.228,1.498,7.343,
EDBQ,12,30,51.67301,13.9606,119.798,5.229,-5.43,0.415,2023.42
EDBR,17R,35L,51.36484,14.94971,178.299,5.438,2.861,8.532,
EDBS,07,25,51.19838,11.19174,71.513,4.478,-2.965,3.187,
EDBT,07,25,51.37865,11.4371,69.944,4.555,-4.612,1.532,
EDBU,08,26,53.17985,12.1845,76.936,4.911,-7.975,-1.665,2006.89
EDBV,05,23,54.33576,13.04329,50.67,5.276,-4.606,1.775,
EDBW,08,26,52.63154,13.76506,84.097,5.286,-1.189,4.824,
EDCA,09,27,53.8327,13.66915,96.379,5.399,0.98,7.195,
EDCA,09R,27L,53.8321,13.66975,95.64,5.399,0.241,6.455,
EDCG,09,27,54.38349,13.32533,85.889,5.364,-9.475,-3.124,1994.9
EDCM,03,21,51.29715,14.12765,34.549,5.228,-0.68,5.09,
EDCM,03L,21R,51.2975,14.12675,34.223,5.228,-1.005,4.765,
EDCO,11,29,51.2677,10.63485,109.784,4.338,-4.554,1.685,
EDCP,13,31,54.1578,13.7727,137.109,5.467,1.641,7.896,
EDCY,03,21,51.57885,14.1391,36.142,5.263,0.879,6.687,
EDDB,06L,24R,52.37257,13.50557,68.806,5.189,3.618,9.626,
EDDB,06R,24L,52.35194,13.49581,68.794,5.184,3.61,9.617,
EDDC,04,22,51.13435,13.76802,40.886,5.122,-4.236,1.558,
EDDE,09,27,50.97981,10.9581,97.194,4.402,2.792,8.945,
EDDF,07C,25C,50.03885,8.5608,69.637,3.733,-4.096,2.267,
EDDF,07L,25R,50.04145,8.5154,69.753,3.721,-3.968,2.401,
EDDF,07R,25L,50.0338,8.56035,69.494,3.732,-4.238,2.124,
EDDF,18,36,50.01632,8.52612,179.634,3.723,-4.088,2.276,
EDDG,07,25,52.1347,7.68504,70.841,3.567,-2.726,4.048,
EDDH,05,23,53.6277,9.98275,50.283,4.309,-4.027,2.654,
EDDH,15,33,53.63975,9.98785,152.836,4.312,-1.476,5.206,
EDDK,06,24,50.8649,7.13952,64.263,3.379,0.884,7.556,
EDDK,13L,31R,50.86785,7.14738,137.505,3.382,4.123,10.795,
EDDK,13R,31L,50.86465,7.1298,137.378,3.377,4.002,10.676,
EDDL,05L,23R,51.29105,6.76419,52.823,3.283,-0.46,6.324,
EDDL,05R,23L,51.28775,6.7691,52.773,3.285,-0.511,6.272,
EDDM,08L,26R,48.36485,11.7944,83.43,4.411,-0.981,4.725,
EDDM,08R,26L,48.34275,11.7778,83.433,4.406,-0.972,4.732,
EDDN,10,28,49.4987,11.0776,98.531,4.328,-5.797,0.144,2020.66
EDDP,08L,26R,51.4324,12.2416,85.718,4.768,0.951,6.992,
EDDP,08R,26L,51.41282,12.23045,85.707,4.763,0.944,6.984,
EDDR,08,26,49.2146,7.1102,87.401,3.332,4.068,10.531,
EDDS,07,25,48.68985,9.22197,73.965,3.837,0.127,6.228,
EDDV,09C,27C,52.46467,9.68948,92.573,4.155,-1.582,4.961,
EDDV,09L,27R,52.4676,9.67621,92.578,4.151,-1.573,4.972,
EDDV,09R,27L,52.4545,9.69396,92.721,4.155,-1.434,5.106,
EDDW,05,23,53.04455,8.78832,51.565,3.924,-2.359,4.397,
EDDW,09,27,53.04692,8.7897,87.828,3.924,-6.096,0.66,2019.68
EDEP,15L,33R,49.62138,8.62601,149.955,3.732,-3.777,2.522,
EDEP,15R,33L,49.62137,8.62405,149.978,3.732,-3.754,2.546,
EDER,06,24,50.49878,9.95397,66.35,4.114,2.236,8.464,
EDER,08R,26L,50.49736,9.95191,67.492,4.113,-16.621,-10.393,1927.58
EDFE,08,26,49.96078,8.64042,85.833,3.75,2.083,8.424,
EDFE,08R,26L,49.95965,8.64596,86.234,3.751,2.483,8.823,
EDFH,03,21,49.9458,7.26108,32.468,3.39,-0.922,5.612,
EDFM,09,27,49.47275,8.51337,92.987,3.698,-0.711,5.585,
EDFM,09C,27C,49.47349,8.5153,93.017,3.698,-0.682,5.615,
EDFM,09L,27R,49.47461,8.51567,91.599,3.699,-2.099,4.197,
EDFN,03,21,50.87433,8.81478,31.743,3.835,-2.092,4.346,
EDFQ,11,29,51.03535,8.68086,113.748,3.806,-0.057,6.422,
EDFV,06,24,49.60655,8.36832,63.333,3.666,-0.333,6.001,
EDFV,06G,24G,49.6072,8.36733,61.086,3.666,-2.58,3.754,
EDFZ,07,25,49.96914,8.14778,74.607,3.623,0.984,7.396,
EDFZ,07R,25L,49.96694,8.14885,76.657,3.623,3.033,9.445,
EDGE,10,28,50.9922,10.47625,104.969,4.278,0.691,6.913,
EDGS,04,22,50.7056,8.08584,38.019,3.633,-5.614,0.904,2022.44
EDGS,13,31,50.70828,8.0817,128.029,3.632,-5.603,0.916,2022.51
EDGS,13G,31G,50.71347,8.07505,128.629,3.63,-5.001,1.519,2026.61
EDGS,13L,31R,50.71085,8.07897,128.05,3.631,-5.581,0.938,2022.66
EDHK,08,26,54.3795,10.1452,81.876,4.408,-2.532,4.248,
EDHK,08L,26R,54.38135,10.14415,79.876,4.408,-4.532,2.248,
EDHL,07,25,53.80484,10.71677,71.874,4.54,-2.666,3.942,
EDJA,06,24,47.98933,10.24082,59.388,4.037,-4.65,1.227,
EDKN,10,28,51.1248,7.37108,108.934,3.45,5.484,12.159,
EDKV,06,24,50.4059,6.52808,58.616,3.202,-4.586,2.111,
EDKZ,07,25,51.10035,7.60296,72.47,3.514,-1.044,5.596,
EDLA,05,23,51.48375,7.9001,50.132,3.608,-3.476,3.175,
EDLE,06,24,51.403,6.93966,66.327,3.335,2.992,9.767,
EDLI,11,29,51.9648,8.54483,110.731,3.807,-3.076,3.553,
EDLN,13,31,51.23035,6.5045,128.48,3.208,-4.728,2.084,
EDLO,04,22,51.93255,8.66215,38.403,3.838,-5.435,1.173,2023.72
EDLO,04G,22G,51.93165,8.66534,38.03,3.839,-5.809,0.798,2021.28
EDLP,06,24,51.61405,8.61638,56.934,3.812,-6.878,-0.309,2014.79
EDLV,09,27,51.60245,6.14213,91.811,3.109,-1.298,5.617,
EDLW,06,24,51.5191,7.61444,60.655,3.529,-2.874,3.822,
EDMA,07R,25L,48.42325,10.9368,71.448,4.222,-2.774,3.056,
EDMB,04,22,48.11244,9.76406,41.866,3.935,-2.069,3.887,
EDMC,10,28,48.41974,9.7976,103.398,3.96,-0.561,5.427,
EDME,08,26,48.396,12.7216,86.674,4.618,2.056,7.639,
EDMG,05,23,48.48624,10.28231,61.528,4.076,7.452,13.38,
EDMI,07,25,48.23524,10.13841,72.616,4.028,-1.412,4.507,
EDMK,07,25,47.69234,10.33827,74.365,4.042,0.323,6.152,
EDMK,17,35,47.69097,10.33841,167.881,4.042,-6.161,-0.332,2017.94
EDML,06,24,48.51163,12.03342,66.389,4.475,1.914,7.604,
EDMN,15,33,48.10885,10.52435,154.24,4.109,0.131,5.981,
EDMO,04,22,48.0816,11.28345,42.379,4.277,-1.898,3.845,
EDMS,09,27,48.90085,12.51665,97.076,4.615,2.46,8.131,
EDMU,10,28,48.5694,10.35827,98.55,4.099,-5.549,0.379,2022.42
EDMV,12,30,48.6352,13.19565,121.882,4.742,-2.86,2.687,
EDNE,03,21,48.34197,9.91582,27.785,3.983,-6.198,-0.236,2017.91
EDNG,17,35,48.63431,10.21647,166.444,4.07,-7.625,-1.67,2007.48
EDNL,05,23,47.85905,10.0146,55.913,3.979,1.934,7.827,
EDNS,08,26,48.17921,10.70317,83.435,4.153,-0.718,5.116,
EDNV,06,24,47.94633,12.20503,58.546,4.468,-5.923,-0.322,2019.33
EDNX,07,25,48.23918,11.55918,75.21,4.349,0.861,6.584,
EDNY,06,24,47.6713,9.51149,60.004,3.854,-3.851,2.091,
EDOI,12,30,52.66167,12.74618,121.269,5.016,-3.747,2.407,
EDON,08,26,52.61298,14.24259,84.383,5.41,-1.028,4.92,
EDOV,08,26,52.6288,11.82005,83.591,4.76,-1.169,5.105,
EDOV,08L,26R,52.6291,11.81475,82.712,4.759,-2.047,4.228,
EDPA,09L,27R,48.77797,10.26453,87.976,4.089,-6.113,-0.148,2018.51
EDPA,09R,27L,48.77735,10.26455,87.906,4.089,-6.183,-0.218,2018.06
EDPB,15,33,48.56258,9.72908,153.292,3.951,-0.66,5.355,
EDPC,16,34,47.92678,12.28721,161.069,4.485,-3.416,2.172,
EDPM,09,27,48.67823,9.846,90.673,3.985,-3.312,2.7,
EDPT,08,26,48.62048,10.05992,86.178,4.032,2.146,8.121,
EDQD,06,24,49.98495,11.64045,59.866,4.499,-4.632,1.294,
EDQE,08,26,49.79355,11.13245,88.02,4.362,3.658,9.63,
EDQE,08L,26R,49.79445,11.13315,87.249,4.362,2.886,8.858,
EDQG,08,26,49.64808,9.96611,77.988,4.068,-6.081,0.034,2018.94
EDQI,07L,25R,49.6054,11.2835,72.892,4.385,-1.493,4.434,
EDQI,07R,25L,49.605,11.28365,72.62,4.385,-1.765,4.162,
EDQK,09,27,50.135,11.45915,84.509,4.466,-9.957,-3.986,1984.55
EDQL,04,22,50.14806,11.04691,45.639,4.366,1.274,7.303,
EDQM,08,26,50.28865,11.85405,86.962,4.574,2.388,8.325,
EDQR,14,32,50.03971,10.82276,140.017,4.303,-4.286,1.76,
EDQT,11,29,50.01808,10.52965,113.613,4.229,-0.617,5.468,
EDQY,07,25,50.23061,10.99538,69.218,4.359,-5.141,0.907,2025.56
EDRB,05,23,49.945,6.56419,54.88,3.204,1.676,8.308,
EDRG,06,24,49.7324,7.33682,67.985,3.404,4.581,11.076,
EDRJ,07,25,49.31242,6.67428,74.562,3.221,1.34,7.877,
EDRK,06,24,50.32515,7.52786,58.563,3.471,-4.908,1.638,
EDRT,05,23,49.86335,6.78889,45.865,3.263,-7.398,-0.808,2010.92
EDRY,16,34,49.30212,8.45284,165.167,3.676,1.491,7.775,
EDRZ,03,21,49.20842,7.39965,30.002,3.406,-3.405,3.016,
EDSA,09,27,48.24978,9.06309,88.963,3.779,-4.816,1.255,
EDSB,03,21,48.77935,8.08051,31.798,3.564,-1.765,4.507,
EDSI,07,25,47.79875,8.7185,65.31,3.678,-8.368,-2.301,2000.68
EDSL,06,24,47.84426,8.56558,67.315,3.644,3.671,9.765,
EDSN,09,27,47.97663,8.90403,89.89,3.729,-3.839,2.223,
EDSP,17,35,48.54708,8.94601,173.291,3.765,-0.474,5.648,
EDSP,17G,35G,48.54596,8.94665,173.264,3.765,-0.5,5.622,
EDST,12G,30G,48.62922,9.4351,126.034,3.885,2.149,8.213,
EDST,12L,30R,48.63198,9.42943,126.871,3.884,2.987,9.052,
EDST,12R,30L,48.63176,9.42919,126.871,3.884,2.987,9.052,
EDSX,07,25,49.00938,9.35436,77.92,3.885,4.035,10.156,
EDTB,03,21,48.79275,8.18654,34.469,3.59,0.878,7.137,
EDTB,03G,21G,48.78988,8.18284,34.482,3.589,0.893,7.152,
EDTB,03L,21R,48.79516,8.18714,36.062,3.591,2.471,8.73,
